0.04229403889219045,0.008542150381403954,0.03764898522915523,0
0.031637042702445745,0.004482928042172337,0.02977463458998813,0
0.03852614837700069,0.007228251724144595,0.035126996627242446,0
0.03364871476198675,0.005242088253129367,0.03141232837885748,0
0.04419230133956979,0.009415967912731006,0.03918373362629805,0
0.02141439733259372,0.0023035081589668715,0.02091177507988466,0
0.025637990562545617,0.0032506370237163585,0.024799057676518087,0
0.03582108652151827,0.0060857711948114675,0.033092231434141764,0
0.03616883052243833,0.005976172497816206,0.03339306586305055,0
0.37290768841049066,0.022678934512429257,0.26657899343112984,0
0.03550921292384335,0.0059590864050805825,0.0332783503721779,0
0.03291290272726747,0.005147423477938815,0.03116381113918478,0
1.0956431876630097,0.035171978520830684,0.9954645227578528,0
0.05690594281548024,0.014676956163935604,0.04544805584438855,0
0.04001140546733335,0.007670926228637038,0.035901550411909795,0
0.04917865203788256,0.011212397262149426,0.04157169658099644,0
0.03952432053053001,0.007482198561221708,0.035603037226135954,0
0.05170466377046287,0.012324343298229855,0.04308469201470379,0
0.03942488184634562,0.007419725792342843,0.03552790657774086,0
0.0337629394942436,0.00553502373167847,0.03134083221203087,0
0.038623965979892094,0.007036766939332676,0.03501443579983038,0
0.13785140947661384,0.023494488988726553,0.10056035110048508,0
0.04166823644685729,0.008106185498335524,0.03722791307783891,0
0.04236069936317253,0.008518402730219332,0.03767560186328835,0
0.02839419837401902,0.0037876173283020614,0.02699546438357408,0
0.03801716591086711,0.006977248926448601,0.03486699216581883,0
0.04138075910263199,0.008094862629501274,0.037028686206853845,0
0.03655968156250865,0.006241671077966898,0.03370070050865765,0
0.02953812625062994,0.003972999082247396,0.02804704317012918,0
0.26913756347170514,0.03744678666764504,0.2225345328984344,0
0.036523835948652515,0.006284246559065188,0.03362830471640657,0
0.311468981666134,0.017199822119346654,0.2142760488463726,0
0.02814929324142875,0.003967111181109244,0.027000560735042225,0
0.04771058730952231,0.010550522144914662,0.040859653958896014,0
0.03439181177234143,0.005670215871249225,0.031813803704691494,0
0.041081180575139646,0.008056559021290802,0.0367626650796606,0
0.042783163057232176,0.0086575456658731,0.037942169533566064,0
0.04792127453523343,0.010704322829934361,0.0409903699521844,0
0.035404414914776104,0.006032436883430214,0.03267622090757754,0
0.04754587180980783,0.010376040734495579,0.040848788527639956,0
0.2612514000576008,0.040455554201239245,0.22125664960774932,0
0.03211350276019291,0.005049227869455249,0.030070566181143815,0
0.030038963682286285,0.0042858351863740915,0.028395561838609983,0
0.039322516721147935,0.007260854737305206,0.03565188126355788,0
0.04317156834352945,0.008668947426772348,0.03825503242570986,0
0.04624025585935708,0.009950846390991468,0.04020787418895718,0
0.030323666023560618,0.004225797057187805,0.028713332536340824,0
0.034783092629617866,0.005671870089921675,0.03224425270810522,0
0.029386785160923978,0.004017372053423562,0.02784445662787055,0
0.02563752631187443,0.0032395727393764798,0.024792711153501415,0
0.030239437292663634,0.004237561954995551,0.02857365891854756,0
